PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Train,Spending,Group,GroupNumber,FirstName,LastName,CabinDeck,CabinSide,CabinNum
4731_01,Earth,True,G/768/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Allyn Farmonrada,False,0.0,4731,01,Allyn,Farmonrada,G,P,768
4734_01,Mars,False,E/295/P,TRAPPIST-1e,35.0,False,1734.0,0.0,365.0,0.0,0.0,Blakes Cone,False,2099.0,4734,01,Blakes,Cone,E,P,295
4735_01,Mars,False,F/891/S,55 Cancri e,25.0,False,854.0,0.0,596.0,0.0,0.0,Ungles Start,False,1450.0,4735,01,Ungles,Start,F,S,891
4736_01,Mars,True,F/892/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Mocake Nate,False,0.0,4736,01,Mocake,Nate,F,S,892
4737_01,Earth,False,E/296/P,TRAPPIST-1e,20.0,False,0.0,40.0,9.0,120.0,622.0,Dwindy Beckerson,False,791.0,4737,01,Dwindy,Beckerson,E,P,296
4740_01,Earth,True,G/774/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Trice Valey,False,0.0,4740,01,Trice,Valey,G,S,774
4742_01,Mars,False,F/894/S,TRAPPIST-1e,29.0,False,1071.0,27.0,58.0,0.0,0.0,Rantax Sulie,False,1156.0,4742,01,Rantax,Sulie,F,S,894
4745_01,Earth,True,G/769/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Camie Willynnedy,False,0.0,4745,01,Camie,Willynnedy,G,P,769
4747_01,Europa,True,D/148/S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Mesarga Ingascomet,False,0.0,4747,01,Mesarga,Ingascomet,D,S,148
4747_02,Europa,False,D/148/S,TRAPPIST-1e,33.0,False,0.0,1376.0,26.0,159.0,1649.0,Matark Ingascomet,False,3210.0,4747,02,Matark,Ingascomet,D,S,148
4749_01,Earth,False,F/962/P,TRAPPIST-1e,16.0,False,262.0,0.0,1.0,825.0,0.0,Thelix Blancoy,False,1088.0,4749,01,Thelix,Blancoy,F,P,962
4751_01,Earth,False,F/963/P,TRAPPIST-1e,22.0,False,390.0,98.0,0.0,278.0,39.0,Lynnon Thomason,False,805.0,4751,01,Lynnon,Thomason,F,P,963
4760_01,Earth,False,F/898/S,55 Cancri e,18.0,False,5.0,526.0,0.0,0.0,122.0,Kimmy Atkinney,False,653.0,4760,01,Kimmy,Atkinney,F,S,898
4761_01,Earth,True,G/770/P,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Kell Youngrayes,False,0.0,4761,01,Kell,Youngrayes,G,P,770
4761_02,Earth,True,G/770/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Gerry Youngrayes,False,0.0,4761,02,Gerry,Youngrayes,G,P,770
4761_03,Earth,False,F/967/P,TRAPPIST-1e,34.0,False,0.0,919.0,0.0,0.0,51.0,Denny Youngrayes,False,970.0,4761,03,Denny,Youngrayes,F,P,967
4765_01,Earth,True,G/771/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Karlie Santry,False,0.0,4765,01,Karlie,Santry,G,P,771
4766_01,Mars,True,F/899/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Tundsh Parte,False,0.0,4766,01,Tundsh,Parte,F,S,899
4767_01,Earth,False,F/970/P,TRAPPIST-1e,20.0,False,43.0,443.0,642.0,0.0,0.0,Rossie Wartyson,False,1128.0,4767,01,Rossie,Wartyson,F,P,970
4768_01,Europa,False,D/158/P,TRAPPIST-1e,56.0,False,0.0,2345.0,39.0,338.0,452.0,Yilduno Fuleng,False,3174.0,4768,01,Yilduno,Fuleng,D,P,158
4768_02,Europa,True,D/158/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Phernar Fuleng,False,0.0,4768,02,Phernar,Fuleng,D,P,158
4771_01,Earth,False,F/901/S,TRAPPIST-1e,35.0,False,0.0,579.0,132.0,0.0,0.0,Lindy Heney,False,711.0,4771,01,Lindy,Heney,F,S,901
4776_01,Mars,False,F/973/P,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Prow Spien,False,0.0,4776,01,Prow,Spien,F,P,973
4776_02,Mars,True,E/297/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Batses Spien,False,0.0,4776,02,Batses,Spien,E,P,297
4776_03,Mars,True,F/973/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Dous Buthe,False,0.0,4776,03,Dous,Buthe,F,P,973
4776_04,Mars,False,F/973/P,,0.0,False,0.0,0.0,0.0,0.0,0.0,Badont Spien,False,0.0,4776,04,Badont,Spien,F,P,973
4779_01,Earth,False,G/772/P,TRAPPIST-1e,30.0,False,8.0,18.0,0.0,0.0,1779.0,Doray Franankson,False,1805.0,4779,01,Doray,Franankson,G,P,772
4781_01,Earth,False,F/902/S,TRAPPIST-1e,50.0,False,0.0,0.0,9.0,819.0,0.0,Timyra Schwardson,False,828.0,4781,01,Timyra,Schwardson,F,S,902
4789_01,Mars,True,E/298/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Allota Sad,False,0.0,4789,01,Allota,Sad,E,P,298
4799_01,Mars,False,F/976/P,TRAPPIST-1e,19.0,False,794.0,0.0,2.0,0.0,191.0,Minnys Fan,False,987.0,4799,01,Minnys,Fan,F,P,976
4799_02,Mars,False,F/976/P,TRAPPIST-1e,,False,32.0,1017.0,1.0,0.0,755.0,Rispid Fan,False,1805.0,4799,02,Rispid,Fan,F,P,976
4799_03,Mars,False,F/976/P,TRAPPIST-1e,35.0,False,611.0,0.0,409.0,0.0,20.0,Hon Fan,False,1040.0,4799,03,Hon,Fan,F,P,976
4800_01,Earth,False,G/784/S,TRAPPIST-1e,45.0,False,0.0,0.0,61.0,199.0,514.0,Verney Newtontoss,False,774.0,4800,01,Verney,Newtontoss,G,S,784
4802_01,Earth,True,G/774/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Mabley Lambucketty,False,0.0,4802,01,Mabley,Lambucketty,G,P,774
4802_02,Earth,False,G/774/P,PSO J318.5-22,74.0,False,568.0,17.0,0.0,,1.0,Evendy Lambucketty,False,586.0,4802,02,Evendy,Lambucketty,G,P,774
4805_01,Earth,True,,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Wallyn Popelase,False,0.0,4805,01,Wallyn,Popelase,,S,
4806_01,Mars,False,E/312/S,TRAPPIST-1e,39.0,False,1.0,0.0,1048.0,0.0,0.0,Coves Jaf,False,1049.0,4806,01,Coves,Jaf,E,S,312
4809_01,Earth,False,F/978/P,TRAPPIST-1e,18.0,False,4.0,13.0,0.0,1784.0,137.0,Evenna Barks,False,1938.0,4809,01,Evenna,Barks,F,P,978
4811_01,Earth,True,G/787/S,PSO J318.5-22,39.0,False,0.0,0.0,0.0,0.0,0.0,Colly Hickett,False,0.0,4811,01,Colly,Hickett,G,S,787
4812_01,Europa,True,E/300/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Batenar Sageng,False,0.0,4812,01,Batenar,Sageng,E,P,300
4816_01,Earth,False,F/908/S,PSO J318.5-22,21.0,False,101.0,,71.0,17.0,279.0,Irmark Emenez,False,468.0,4816,01,Irmark,Emenez,F,S,908
4820_01,Earth,False,B/190/S,TRAPPIST-1e,35.0,False,0.0,6607.0,0.0,706.0,363.0,Sterops Subateful,False,7676.0,4820,01,Sterops,Subateful,B,S,190
4820_02,Europa,False,B/190/S,55 Cancri e,66.0,False,165.0,1329.0,0.0,230.0,7749.0,Batenar Subateful,False,9473.0,4820,02,Batenar,Subateful,B,S,190
4821_01,Earth,False,F/909/S,TRAPPIST-1e,14.0,False,14.0,0.0,135.0,0.0,818.0,Diandy Arneras,False,967.0,4821,01,Diandy,Arneras,F,S,909
4824_01,Mars,False,D/151/S,TRAPPIST-1e,20.0,False,71.0,2.0,2121.0,0.0,0.0,Rookix Porté,False,2194.0,4824,01,Rookix,Porté,D,S,151
4825_01,Mars,True,F/910/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Beal Pephe,False,0.0,4825,01,Beal,Pephe,F,S,910
4826_01,Europa,False,E/313/S,TRAPPIST-1e,36.0,False,0.0,2313.0,12.0,194.0,10.0,Asellan Rinicapead,False,2529.0,4826,01,Asellan,Rinicapead,E,S,313
4833_01,Earth,False,A/59/S,55 Cancri e,27.0,True,0.0,273.0,0.0,2597.0,4093.0,Aino Meroliss,False,6963.0,4833,01,Aino,Meroliss,A,S,59
4833_02,Europa,False,B/191/S,,51.0,False,0.0,2387.0,,1866.0,54.0,Misamak Meroliss,False,4307.0,4833,02,Misamak,Meroliss,B,S,191
4834_01,Earth,True,G/790/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Adanne Simonddler,False,0.0,4834,01,Adanne,Simonddler,G,S,790
4835_01,Earth,False,F/985/P,TRAPPIST-1e,46.0,False,2.0,90.0,0.0,1351.0,0.0,Daisya Willangsey,False,1443.0,4835,01,Daisya,Willangsey,F,P,985
4839_01,Mars,False,F/914/S,TRAPPIST-1e,67.0,False,1365.0,0.0,1296.0,9.0,0.0,Cireal Concy,False,2670.0,4839,01,Cireal,Concy,F,S,914
4843_01,Earth,False,G/779/P,TRAPPIST-1e,24.0,False,207.0,0.0,62.0,0.0,452.0,Rone Hebernandry,False,721.0,4843,01,Rone,Hebernandry,G,P,779
4843_02,Earth,False,G/779/P,PSO J318.5-22,35.0,False,,607.0,0.0,0.0,1145.0,Hard Hebernandry,False,1752.0,4843,02,Hard,Hebernandry,G,P,779
4844_01,Earth,False,F/916/S,TRAPPIST-1e,14.0,False,40.0,0.0,497.0,0.0,285.0,Karley Meltoney,False,822.0,4844,01,Karley,Meltoney,F,S,916
4849_01,Mars,True,F/987/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Donut Sione,False,0.0,4849,01,Donut,Sione,F,P,987
4852_01,Earth,True,G/780/P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Kendre Savaraldez,False,0.0,4852,01,Kendre,Savaraldez,G,P,780
4854_01,Mars,True,F/919/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Sugark Vlart,False,0.0,4854,01,Sugark,Vlart,F,S,919
4855_01,Earth,True,G/781/P,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Rayley Cartyernan,False,0.0,4855,01,Rayley,Cartyernan,G,P,781
4855_02,Earth,True,G/781/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Idary Cartyernan,False,0.0,4855,02,Idary,Cartyernan,G,P,781
4858_01,Mars,False,D/159/P,TRAPPIST-1e,36.0,False,3341.0,0.0,558.0,0.0,0.0,Toale Pota,False,3899.0,4858,01,Toale,Pota,D,P,159
4859_01,Earth,True,G/793/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Claura Brenney,False,0.0,4859,01,Claura,Brenney,G,S,793
4860_01,Earth,False,F/921/S,PSO J318.5-22,22.0,False,0.0,0.0,292.0,261.0,0.0,Matty Clean,False,553.0,4860,01,Matty,Clean,F,S,921
4861_01,Earth,False,E/303/P,TRAPPIST-1e,58.0,False,70.0,0.0,292.0,356.0,0.0,Carlen Frandriquez,False,718.0,4861,01,Carlen,Frandriquez,E,P,303
4865_01,Earth,False,F/988/P,TRAPPIST-1e,14.0,False,1538.0,22.0,0.0,11.0,2.0,Idacey Sancasey,False,1573.0,4865,01,Idacey,Sancasey,F,P,988
4867_01,Earth,False,F/989/P,TRAPPIST-1e,18.0,False,0.0,8.0,0.0,433.0,482.0,Eilan Kerrealds,False,923.0,4867,01,Eilan,Kerrealds,F,P,989
4869_01,Earth,False,,TRAPPIST-1e,40.0,False,48.0,4.0,351.0,54.0,443.0,Tine Merce,False,900.0,4869,01,Tine,Merce,,P,
4872_01,Earth,False,F/924/S,TRAPPIST-1e,24.0,False,0.0,5.0,6.0,486.0,205.0,Joyces Tuckers,False,702.0,4872,01,Joyces,Tuckers,F,S,924
4877_01,Mars,False,F/928/S,TRAPPIST-1e,26.0,False,80.0,0.0,199.0,288.0,0.0,Range Frie,False,567.0,4877,01,Range,Frie,F,S,928
4894_01,Earth,True,G/798/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Laude Guerson,False,0.0,4894,01,Laude,Guerson,G,S,798
4905_01,Earth,True,G/792/P,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Antony Daviddley,False,0.0,4905,01,Antony,Daviddley,G,P,792
4906_01,Earth,False,G/800/S,TRAPPIST-1e,21.0,False,699.0,0.0,63.0,2.0,19.0,Shan Hultz,False,783.0,4906,01,Shan,Hultz,G,S,800
4907_01,Earth,True,G/801/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Eliana Estron,False,0.0,4907,01,Eliana,Estron,G,S,801
4908_01,Earth,False,F/996/P,TRAPPIST-1e,23.0,False,115.0,464.0,0.0,,20.0,Guyne Barrison,False,599.0,4908,01,Guyne,Barrison,F,P,996
4914_01,Mars,False,E/318/S,TRAPPIST-1e,22.0,False,1299.0,0.0,0.0,0.0,0.0,Dors Forne,False,1299.0,4914,01,Dors,Forne,E,S,318
4919_01,Earth,False,F/934/S,55 Cancri e,20.0,False,637.0,,0.0,193.0,0.0,Monard Gordond,False,830.0,4919,01,Monard,Gordond,F,S,934
4921_01,Europa,False,B/196/S,55 Cancri e,38.0,False,29.0,666.0,0.0,1641.0,7985.0,Cellah Dedingeal,False,10321.0,4921,01,Cellah,Dedingeal,B,S,196
4922_01,Earth,False,E/319/S,55 Cancri e,37.0,False,0.0,789.0,0.0,0.0,0.0,Heald Gregordy,False,789.0,4922,01,Heald,Gregordy,E,S,319
4926_01,Mars,False,E/307/P,TRAPPIST-1e,31.0,False,1596.0,0.0,453.0,0.0,86.0,Rankes Colte,False,2135.0,4926,01,Rankes,Colte,E,P,307
4928_01,Mars,False,F/1003/P,55 Cancri e,27.0,False,345.0,0.0,1025.0,91.0,0.0,Asinch Welto,False,1461.0,4928,01,Asinch,Welto,F,P,1003
4931_01,Earth,False,G/795/P,TRAPPIST-1e,31.0,False,0.0,0.0,1010.0,9.0,0.0,Rankie Mcfaddenson,False,1019.0,4931,01,Rankie,Mcfaddenson,G,P,795
4935_01,Earth,False,G/796/P,TRAPPIST-1e,21.0,False,97.0,41.0,0.0,436.0,52.0,Brada Whitneyes,False,626.0,4935,01,Brada,Whitneyes,G,P,796
4935_02,Earth,True,G/796/P,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,Bethew Whitneyes,False,0.0,4935,02,Bethew,Whitneyes,G,P,796
4935_03,Earth,False,G/796/P,PSO J318.5-22,20.0,False,0.0,0.0,541.0,0.0,0.0,Matty Whitneyes,False,541.0,4935,03,Matty,Whitneyes,G,P,796
4936_01,Earth,False,G/797/P,PSO J318.5-22,36.0,False,55.0,4.0,0.0,0.0,1784.0,Lynnee Hickett,False,1843.0,4936,01,Lynnee,Hickett,G,P,797
4947_01,Earth,False,G/807/S,PSO J318.5-22,40.0,False,0.0,20.0,143.0,98.0,461.0,Vivia Mcfaddoxter,False,722.0,4947,01,Vivia,Mcfaddoxter,G,S,807
4948_01,Mars,False,D/153/S,TRAPPIST-1e,25.0,False,1117.0,0.0,33.0,1238.0,0.0,Nutz Mepie,False,2388.0,4948,01,Nutz,Mepie,D,S,153
4949_01,Europa,True,C/154/P,TRAPPIST-1e,32.0,True,0.0,0.0,0.0,0.0,0.0,Astrark Amincrerus,False,0.0,4949,01,Astrark,Amincrerus,C,P,154
4949_02,Europa,False,C/154/P,55 Cancri e,25.0,False,0.0,1255.0,0.0,5229.0,3152.0,Kumak Amincrerus,False,9636.0,4949,02,Kumak,Amincrerus,C,P,154
4953_01,Europa,True,,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Solam Slable,False,0.0,4953,01,Solam,Slable,,P,
4955_01,Mars,False,F/1011/P,TRAPPIST-1e,28.0,False,1104.0,0.0,163.0,19.0,61.0,Cin Erry,False,1347.0,4955,01,Cin,Erry,F,P,1011
4957_01,Europa,True,C/155/P,55 Cancri e,58.0,False,0.0,0.0,0.0,0.0,0.0,Antino Ofoormy,False,0.0,4957,01,Antino,Ofoormy,C,P,155
4959_01,Mars,True,F/940/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Donch Flate,False,0.0,4959,01,Donch,Flate,F,S,940
4960_01,Earth,False,F/941/S,TRAPPIST-1e,22.0,False,0.0,0.0,12.0,689.0,2.0,Jodia Lardsonald,False,703.0,4960,01,Jodia,Lardsonald,F,S,941
4962_01,Mars,True,F/1012/P,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Naros Start,False,0.0,4962,01,Naros,Start,F,P,1012
4966_01,Earth,False,B/197/S,TRAPPIST-1e,28.0,False,0.0,9933.0,0.0,134.0,70.0,Dsch Slable,False,10137.0,4966,01,Dsch,Slable,B,S,197
4966_02,Europa,True,B/197/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Alark Slable,False,0.0,4966,02,Alark,Slable,B,S,197
4967_01,Earth,False,F/1013/P,55 Cancri e,40.0,False,,0.0,0.0,0.0,127.0,Nancis Mcmahoney,False,127.0,4967,01,Nancis,Mcmahoney,F,P,1013
4968_01,Earth,True,G/801/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Haryn Simmonders,False,0.0,4968,01,Haryn,Simmonders,G,P,801
4969_01,Earth,False,F/1014/P,55 Cancri e,15.0,False,78.0,515.0,132.0,0.0,137.0,Jeanie Bellarkerd,False,862.0,4969,01,Jeanie,Bellarkerd,F,P,1014
4969_02,Earth,False,G/802/P,PSO J318.5-22,29.0,False,9.0,0.0,663.0,0.0,0.0,Chelsa Bellarkerd,False,672.0,4969,02,Chelsa,Bellarkerd,G,P,802
4971_01,Earth,True,G/812/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Lillen Contrevins,False,0.0,4971,01,Lillen,Contrevins,G,S,812
4976_01,Earth,False,,PSO J318.5-22,28.0,False,213.0,,1317.0,199.0,0.0,Arl Hickerson,False,1729.0,4976,01,Arl,Hickerson,,P,
4982_01,Earth,True,G/815/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Wenise Armstromez,False,0.0,4982,01,Wenise,Armstromez,G,S,815
4984_01,Earth,False,F/947/S,TRAPPIST-1e,18.0,False,0.0,130.0,0.0,429.0,0.0,Chadie Baldson,False,559.0,4984,01,Chadie,Baldson,F,S,947
4984_02,Earth,,F/947/S,PSO J318.5-22,21.0,False,690.0,0.0,0.0,49.0,7.0,Annard Baldson,False,746.0,4984,02,Annard,Baldson,F,S,947
4985_01,Mars,True,F/948/S,,25.0,False,0.0,0.0,0.0,0.0,0.0,Grawk Welte,False,0.0,4985,01,Grawk,Welte,F,S,948
4986_01,Earth,False,F/1017/P,55 Cancri e,16.0,False,0.0,81.0,1.0,0.0,778.0,Belix Ewisentley,False,860.0,4986,01,Belix,Ewisentley,F,P,1017
4988_01,Europa,True,B/163/P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Alhaino Suartforly,False,0.0,4988,01,Alhaino,Suartforly,B,P,163
4993_01,Earth,False,E/320/S,TRAPPIST-1e,28.0,False,0.0,610.0,1014.0,0.0,0.0,Jodip Sosalinson,False,1624.0,4993,01,Jodip,Sosalinson,E,S,320
4994_01,Earth,False,G/817/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,732.0,,Joyn Sosanturney,False,732.0,4994,01,Joyn,Sosanturney,G,S,817
5001_01,Earth,False,G/819/S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Racyle Workmanson,False,0.0,5001,01,Racyle,Workmanson,G,S,819
5002_01,Earth,True,G/820/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Racy Casentry,False,0.0,5002,01,Racy,Casentry,G,S,820
5011_01,Earth,True,G/810/P,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Jimen Beangley,False,0.0,5011,01,Jimen,Beangley,G,P,810
5022_01,Earth,False,,TRAPPIST-1e,26.0,False,0.0,115.0,307.0,420.0,0.0,Landa Mcgowaymond,False,842.0,5022,01,Landa,Mcgowaymond,,P,
5024_01,Earth,False,G/822/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Evendy Mckins,False,0.0,5024,01,Evendy,Mckins,G,S,822
5024_02,Earth,False,G/822/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Hene Mallerez,False,0.0,5024,02,Hene,Mallerez,G,S,822
5024_03,Earth,False,G/822/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Agnesa Mckins,False,0.0,5024,03,Agnesa,Mckins,G,S,822
5024_04,Earth,False,F/957/S,TRAPPIST-1e,19.0,False,0.0,0.0,97.0,99.0,449.0,Scotty Mallerez,False,645.0,5024,04,Scotty,Mallerez,F,S,957
5024_05,Earth,True,G/822/S,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,Rone Mckins,False,0.0,5024,05,Rone,Mckins,G,S,822
5026_01,Earth,False,E/311/P,TRAPPIST-1e,35.0,False,57.0,97.0,455.0,109.0,0.0,Lloyde Pacerty,False,718.0,5026,01,Lloyde,Pacerty,E,P,311
5029_01,Europa,True,B/168/P,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Benebah Derterval,False,0.0,5029,01,Benebah,Derterval,B,P,168
5029_02,Europa,True,B/168/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Hallah Derterval,False,0.0,5029,02,Hallah,Derterval,B,P,168
5030_01,Earth,False,G/823/S,TRAPPIST-1e,34.0,False,4.0,12.0,858.0,0.0,32.0,Deanny Roycentes,False,906.0,5030,01,Deanny,Roycentes,G,S,823
5031_01,Europa,False,A/45/P,55 Cancri e,21.0,False,0.0,438.0,0.0,0.0,2175.0,Ranan Seadler,False,2613.0,5031,01,Ranan,Seadler,A,P,45
5031_02,Europa,False,A/45/P,TRAPPIST-1e,26.0,False,0.0,6442.0,0.0,681.0,756.0,Atikard Ressighty,False,7879.0,5031,02,Atikard,Ressighty,A,P,45
5033_01,Europa,False,B/169/P,TRAPPIST-1e,32.0,False,0.0,5209.0,0.0,22.0,3062.0,Majoth Witalnerod,False,8293.0,5033,01,Majoth,Witalnerod,B,P,169
5033_02,Europa,False,B/169/P,TRAPPIST-1e,40.0,,0.0,1262.0,0.0,6162.0,6.0,Wasalm Witalnerod,False,7430.0,5033,02,Wasalm,Witalnerod,B,P,169
5037_01,Mars,False,E/323/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Sar Birte,False,0.0,5037,01,Sar,Birte,E,S,323
5038_01,Mars,False,,55 Cancri e,29.0,False,465.0,0.0,169.0,102.0,2104.0,Bers Sun,False,2840.0,5038,01,Bers,Sun,,P,
5038_02,Mars,True,F/1025/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Cocors Sun,False,0.0,5038,02,Cocors,Sun,F,P,1025
5041_01,Earth,False,F/959/S,55 Cancri e,25.0,False,3.0,414.0,4.0,245.0,143.0,Glasey Cooperkins,False,809.0,5041,01,Glasey,Cooperkins,F,S,959
5043_01,Mars,True,F/1027/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Gice Lette,False,0.0,5043,01,Gice,Lette,F,P,1027
5043_02,Mars,True,F/1027/P,55 Cancri e,51.0,False,0.0,0.0,0.0,0.0,0.0,Yales Lette,False,0.0,5043,02,Yales,Lette,F,P,1027
5043_03,Mars,False,E/312/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Giamon Lette,False,0.0,5043,03,Giamon,Lette,E,P,312
5045_01,Mars,True,F/960/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Ots Tité,False,0.0,5045,01,Ots,Tité,F,S,960
5046_01,Earth,True,G/827/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Lonnis Spencervan,False,0.0,5046,01,Lonnis,Spencervan,G,S,827
5047_01,Earth,True,G/828/S,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,Shawne Edwartizman,False,0.0,5047,01,Shawne,Edwartizman,G,S,828
5049_01,Earth,False,E/313/P,TRAPPIST-1e,26.0,False,13.0,1.0,0.0,8.0,765.0,Gabria Batestonley,False,787.0,5049,01,Gabria,Batestonley,E,P,313
5053_01,Europa,,A/46/P,TRAPPIST-1e,42.0,True,2.0,722.0,0.0,1035.0,368.0,Aludrab Confring,False,2127.0,5053,01,Aludrab,Confring,A,P,46
5054_01,Mars,False,F/962/S,TRAPPIST-1e,57.0,False,1337.0,0.0,0.0,1080.0,0.0,Reats Part,False,2417.0,5054,01,Reats,Part,F,S,962
5055_01,Earth,True,G/815/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Fayen Hodgesss,False,0.0,5055,01,Fayen,Hodgesss,G,P,815
5056_01,Mars,False,F/1029/P,TRAPPIST-1e,23.0,False,663.0,392.0,6023.0,4.0,0.0,Weres Chen,False,7082.0,5056,01,Weres,Chen,F,P,1029
5056_02,Mars,False,F/1029/P,55 Cancri e,32.0,False,38.0,0.0,1423.0,0.0,0.0,Ockies Chen,False,1461.0,5056,02,Ockies,Chen,F,P,1029
5066_01,Earth,False,F/1031/P,TRAPPIST-1e,15.0,False,0.0,43.0,2837.0,6.0,140.0,Millie Kinson,False,3026.0,5066,01,Millie,Kinson,F,P,1031
5071_01,Earth,False,F/1032/P,TRAPPIST-1e,41.0,False,,1478.0,0.0,,3.0,Stance Keithunts,False,1481.0,5071,01,Stance,Keithunts,F,P,1032
5075_01,Earth,False,,TRAPPIST-1e,19.0,False,0.0,5.0,716.0,0.0,0.0,Line Yatters,False,721.0,5075,01,Line,Yatters,,S,
5077_01,Mars,False,F/1034/P,TRAPPIST-1e,26.0,False,830.0,33.0,1030.0,3.0,29.0,Beris Tirt,False,1925.0,5077,01,Beris,Tirt,F,P,1034
5078_01,Earth,False,G/819/P,PSO J318.5-22,,False,1627.0,0.0,0.0,110.0,0.0,Ferry Coffmaney,False,1737.0,5078,01,Ferry,Coffmaney,G,P,819
5079_01,Mars,True,F/968/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Froops Dal,False,0.0,5079,01,Froops,Dal,F,S,968
5081_01,Earth,False,F/1035/P,TRAPPIST-1e,19.0,False,1171.0,1460.0,0.0,36.0,0.0,Deandy Gamberson,False,2667.0,5081,01,Deandy,Gamberson,F,P,1035
5082_01,Europa,False,C/197/S,TRAPPIST-1e,30.0,False,2019.0,1686.0,129.0,99.0,933.0,Sadar Pernised,False,4866.0,5082,01,Sadar,Pernised,C,S,197
5086_01,Mars,True,F/971/S,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,Mon Fort,False,0.0,5086,01,Mon,Fort,F,S,971
5086_02,Mars,False,E/327/S,TRAPPIST-1e,17.0,False,55.0,0.0,994.0,0.0,0.0,Muew Fort,False,1049.0,5086,02,Muew,Fort,E,S,327
