PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Train,Spending,Group,GroupNumber,FirstName,LastName,CabinDeck,CabinSide,CabinNum,Transported
3609_02,Europa,False,C/118/P,TRAPPIST-1e,27.0,False,0.0,325.0,0.0,8.0,1622.0,Mesaton Fralledic,True,1955.0,3609,02,Mesaton,Fralledic,C,P,118,False
3609_03,Europa,,C/118/P,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Eltais Fralledic,True,0.0,3609,03,Eltais,Fralledic,C,S,118,True
3609_04,Europa,True,C/118/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Fomalik Fralledic,True,0.0,3609,04,Fomalik,Fralledic,C,P,118,True
3610_01,Earth,True,G/582/S,,17.0,False,0.0,0.0,0.0,0.0,0.0,Hencey Buckleinson,True,0.0,3610,01,Hencey,Buckleinson,G,P,582,True
3610_02,Earth,False,F/680/S,TRAPPIST-1e,36.0,False,5.0,,896.0,0.0,1.0,Darrie Buckleinson,True,902.0,3610,02,Darrie,Buckleinson,F,P,680,True
3612_01,Earth,False,E/241/S,TRAPPIST-1e,24.0,False,1.0,790.0,0.0,0.0,0.0,Branda Midtt,True,791.0,3612,01,Branda,Midtt,E,P,241,True
3613_01,Earth,False,F/748/P,TRAPPIST-1e,18.0,False,0.0,733.0,0.0,0.0,0.0,Bethew Lewintos,True,733.0,3613,01,Bethew,Lewintos,F,P,748,True
3614_01,Earth,False,F/749/P,TRAPPIST-1e,20.0,False,2.0,0.0,7.0,2.0,547.0,Eduard Quinnerry,True,558.0,3614,01,Eduard,Quinnerry,F,P,749,False
3615_01,Earth,False,G/583/S,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,Kurta Greenez,True,0.0,3615,01,Kurta,Greenez,G,S,583,False
3615_02,Earth,False,F/682/S,TRAPPIST-1e,,False,2.0,753.0,5.0,0.0,0.0,Loree Greenez,True,760.0,3615,02,Loree,Greenez,F,S,682,True
3616_01,Earth,True,G/584/S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Cliney Horners,True,0.0,3616,01,Cliney,Horners,G,S,584,True
3619_01,Europa,False,B/114/P,TRAPPIST-1e,36.0,False,43.0,2.0,0.0,14.0,16337.0,Tauva Roureed,True,16396.0,3619,01,Tauva,Roureed,B,P,114,False
3620_01,Europa,True,B/115/P,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Mergas Trantermle,True,0.0,3620,01,Mergas,Trantermle,B,S,115,True
3622_01,Europa,True,C/119/P,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Hadlam Honatte,True,0.0,3622,01,Hadlam,Honatte,C,P,119,True
3622_02,Europa,False,C/119/P,55 Cancri e,38.0,False,,3456.0,0.0,1486.0,1157.0,Taux Honatte,True,6099.0,3622,02,Taux,Honatte,C,P,119,False
3624_01,Earth,False,G/594/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Dawne Tranklinay,True,0.0,3624,01,Dawne,Tranklinay,G,S,594,False
3625_01,Earth,False,E/216/P,TRAPPIST-1e,37.0,False,0.0,559.0,366.0,0.0,62.0,Clarry Sterreray,True,987.0,3625,01,Clarry,Sterreray,E,S,216,True
3626_01,Earth,True,G/586/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Wine Patthews,True,0.0,3626,01,Wine,Patthews,G,S,586,True
3628_01,Earth,False,F/752/P,55 Cancri e,18.0,False,42.0,103.0,0.0,498.0,0.0,Vanez Hammonton,True,643.0,3628,01,Vanez,Hammonton,F,P,752,False
3629_01,Mars,True,F/753/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Healls Butte,True,0.0,3629,01,Healls,Butte,F,S,753,True
3630_01,Earth,False,F/754/P,PSO J318.5-22,61.0,False,0.0,1.0,276.0,410.0,54.0,Darry Micknightt,True,741.0,3630,01,Darry,Micknightt,F,S,754,False
3631_01,Earth,False,F/755/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,484.0,344.0,Chael Bardsey,True,828.0,3631,01,Chael,Bardsey,F,S,755,False
3634_01,Earth,False,E/242/S,TRAPPIST-1e,29.0,False,25.0,692.0,0.0,0.0,1.0,Greggy Merce,True,718.0,3634,01,Greggy,Merce,E,S,242,True
3636_01,Mars,False,D/123/P,TRAPPIST-1e,37.0,False,1280.0,0.0,1.0,111.0,408.0,Wor Anche,True,1800.0,3636,01,Wor,Anche,D,P,123,False
3639_01,Europa,False,B/140/S,TRAPPIST-1e,29.0,False,125.0,5151.0,9.0,1.0,1.0,Mardach Contery,True,5287.0,3639,01,Mardach,Contery,B,S,140,True
3640_01,Earth,False,E/244/S,55 Cancri e,38.0,False,0.0,695.0,0.0,49.0,876.0,Belly Schwardson,True,1620.0,3640,01,Belly,Schwardson,E,P,244,False
3640_02,Earth,True,G/589/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Troya Schwardson,True,0.0,3640,02,Troya,Schwardson,G,P,589,False
3641_01,Earth,True,G/595/P,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Erick Pacerty,True,0.0,3641,01,Erick,Pacerty,G,S,595,True
3641_02,Earth,False,G/595/P,TRAPPIST-1e,48.0,False,,0.0,1.0,0.0,0.0,Lilasa Powery,True,1.0,3641,02,Lilasa,Powery,G,P,595,False
3641_03,Earth,False,,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Mathy Powery,True,0.0,3641,03,Mathy,Powery,,P,,True
3642_01,Earth,False,F/757/P,TRAPPIST-1e,46.0,False,105.0,335.0,0.0,72.0,388.0,Tricky Rodricker,True,900.0,3642,01,Tricky,Rodricker,F,P,757,False
3644_01,Mars,True,F/686/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Carde Bun,True,0.0,3644,01,Carde,Bun,F,P,686,True
3645_01,Mars,True,D/124/P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Masal Pepie,True,0.0,3645,01,Masal,Pepie,D,S,124,True
3645_02,Mars,True,D/124/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Skies Pepie,True,0.0,3645,02,Skies,Pepie,D,P,124,True
3645_03,Mars,True,D/124/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Oats Pepie,True,0.0,3645,03,Oats,Pepie,D,S,124,True
3645_04,Mars,True,D/124/P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Tifet Pepie,True,0.0,3645,04,Tifet,Pepie,D,S,124,True
3645_05,Mars,True,D/124/P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Dills Pepie,True,0.0,3645,05,Dills,Pepie,D,S,124,True
3647_01,Europa,True,C/132/S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Mirara Dedinder,True,0.0,3647,01,Mirara,Dedinder,C,P,132,True
3648_01,Earth,False,F/687/S,PSO J318.5-22,39.0,False,0.0,0.0,0.0,1144.0,0.0,Tany Mcculley,True,1144.0,3648,01,Tany,Mcculley,F,P,687,False
3650_01,Earth,True,G/596/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Darrie Keithunts,True,0.0,3650,01,Darrie,Keithunts,G,S,596,True
3652_01,Earth,True,G/591/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Lina Frandriquez,True,0.0,3652,01,Lina,Frandriquez,G,S,591,False
3653_01,Earth,False,G/592/S,TRAPPIST-1e,29.0,False,97.0,0.0,444.0,366.0,0.0,Ally Thonyderson,True,907.0,3653,01,Ally,Thonyderson,G,S,592,False
3654_01,Earth,False,F/689/S,55 Cancri e,14.0,False,1.0,0.0,827.0,0.0,3.0,Lorie Coolerson,True,831.0,3654,01,Lorie,Coolerson,F,S,689,False
3654_02,Earth,False,F/689/S,TRAPPIST-1e,15.0,False,0.0,398.0,0.0,467.0,0.0,Sha Coolerson,True,865.0,3654,02,Sha,Coolerson,F,P,689,False
3655_01,Earth,False,F/690/S,TRAPPIST-1e,17.0,False,0.0,432.0,0.0,3003.0,0.0,Deandy Moreman,True,3435.0,3655,01,Deandy,Moreman,F,P,690,False
3658_01,Earth,True,G/593/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Kelle Daughttley,True,0.0,3658,01,Kelle,Daughttley,G,P,593,True
3658_02,Earth,False,E/245/S,TRAPPIST-1e,24.0,False,3.0,2053.0,335.0,0.0,4.0,Vin Daughttley,True,2395.0,3658,02,Vin,Daughttley,E,P,245,True
3660_01,Earth,False,G/594/S,TRAPPIST-1e,,False,42.0,0.0,671.0,71.0,0.0,Rhonya Chroeders,True,784.0,3660,01,Rhonya,Chroeders,G,P,594,False
3662_01,Europa,False,B/142/S,55 Cancri e,22.0,False,,171.0,2233.0,1.0,800.0,Menkibi Poselfle,True,3205.0,3662,01,Menkibi,Poselfle,B,P,142,True
3662_02,Europa,True,B/142/S,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Betenar Poselfle,True,0.0,3662,02,Betenar,Poselfle,B,S,142,True
3664_01,Mars,True,F/691/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Colax Forne,True,0.0,3664,01,Colax,Forne,F,S,691,True
3665_01,Earth,True,G/595/S,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Rickie Hendrewsons,True,0.0,3665,01,Rickie,Hendrewsons,G,S,595,True
3667_01,Europa,True,A/42/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Marinon Bewarsecal,True,0.0,3667,01,Marinon,Bewarsecal,A,P,42,True
3668_01,Europa,True,C/120/P,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Beide Crakenecal,True,0.0,3668,01,Beide,Crakenecal,C,P,120,True
3671_01,Earth,False,E/246/S,TRAPPIST-1e,50.0,False,43.0,661.0,1.0,85.0,0.0,Deany Avidson,True,790.0,3671,01,Deany,Avidson,E,S,246,False
3674_01,Earth,False,G/600/S,55 Cancri e,34.0,False,232.0,457.0,1.0,218.0,0.0,Ebonya Buchansen,True,908.0,3674,01,Ebonya,Buchansen,G,S,600,True
3677_01,Earth,False,F/694/S,PSO J318.5-22,24.0,False,105.0,0.0,37.0,518.0,0.0,Glenna Valezaley,True,660.0,3677,01,Glenna,Valezaley,F,S,694,False
3678_01,Earth,False,E/247/S,TRAPPIST-1e,24.0,False,0.0,0.0,788.0,0.0,3.0,Anny Bellarkerd,True,791.0,3678,01,Anny,Bellarkerd,E,P,247,True
3679_01,Europa,False,B/116/P,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Diphah Dervalt,True,0.0,3679,01,Diphah,Dervalt,B,S,116,False
3680_01,Europa,False,C/121/P,55 Cancri e,35.0,False,0.0,388.0,0.0,1792.0,2891.0,Weias Platch,True,5071.0,3680,01,Weias,Platch,C,P,121,False
3680_02,Europa,True,C/121/P,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,,True,0.0,3680,02,,,C,S,121,True
3681_01,Europa,True,B/144/S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Tarrak Irived,True,0.0,3681,01,Tarrak,Irived,B,S,144,True
3681_02,Europa,False,B/144/S,TRAPPIST-1e,21.0,False,4.0,,137.0,1640.0,455.0,Giedir Irived,True,2236.0,3681,02,Giedir,Irived,B,S,144,False
3682_01,Mars,True,F/761/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Wealke Ica,True,0.0,3682,01,Wealke,Ica,F,S,761,True
3686_01,Earth,False,F/696/S,TRAPPIST-1e,24.0,False,25.0,284.0,0.0,330.0,64.0,Meremy Hineyley,True,703.0,3686,01,Meremy,Hineyley,F,P,696,False
3688_01,Mars,False,F/697/S,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Tark Onbre,True,0.0,3688,01,Tark,Onbre,F,S,697,True
3688_02,Earth,False,F/697/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Pants Onbre,True,0.0,3688,02,Pants,Onbre,F,S,697,True
3688_03,Mars,True,F/697/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Donut Onbre,True,0.0,3688,03,Donut,Onbre,F,S,697,True
3690_01,Earth,False,F/762/P,TRAPPIST-1e,35.0,False,0.0,30.0,357.0,435.0,0.0,Lestie Fowlesterez,True,822.0,3690,01,Lestie,Fowlesterez,F,P,762,True
3691_01,Mars,False,F/763/P,TRAPPIST-1e,34.0,False,1404.0,0.0,4.0,359.0,0.0,Lig Cotte,True,1767.0,3691,01,Lig,Cotte,F,P,763,False
3692_01,Earth,False,G/598/P,TRAPPIST-1e,26.0,False,808.0,60.0,0.0,16.0,3.0,Kell Mcmahoney,True,887.0,3692,01,Kell,Mcmahoney,G,S,598,False
3693_01,Earth,True,G/603/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Warry Sandry,True,0.0,3693,01,Warry,Sandry,G,S,603,True
3699_01,Europa,True,C/123/P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Golaron Tronsive,True,0.0,3699,01,Golaron,Tronsive,C,S,123,True
3699_02,Europa,False,C/123/P,55 Cancri e,25.0,,0.0,17432.0,0.0,241.0,2102.0,Gorab Tronsive,True,19775.0,3699,02,Gorab,Tronsive,C,S,123,True
3699_03,Europa,True,C/123/P,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Dabiton Tronsive,True,0.0,3699,03,Dabiton,Tronsive,C,S,123,True
3699_04,Europa,False,C/123/P,TRAPPIST-1e,57.0,False,0.0,3859.0,13.0,195.0,3874.0,Azhah Tronsive,True,7941.0,3699,04,Azhah,Tronsive,C,P,123,False
3700_01,Mars,False,F/767/P,TRAPPIST-1e,23.0,False,58.0,396.0,15.0,,180.0,Coreee Midtt,True,649.0,3700,01,Coreee,Midtt,F,P,767,False
3702_01,Mars,True,E/220/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Tors Ramad,True,0.0,3702,01,Tors,Ramad,E,P,220,False
3703_01,Mars,True,F/768/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Ots Coflé,True,0.0,3703,01,Ots,Coflé,F,P,768,True
3703_02,Mars,False,F/768/P,TRAPPIST-1e,20.0,False,1377.0,267.0,36.0,0.0,0.0,Shersp Coflé,True,1680.0,3703,02,Shersp,Coflé,F,P,768,False
3704_01,Earth,False,F/699/S,TRAPPIST-1e,21.0,False,120.0,235.0,0.0,,0.0,Dia Loway,True,355.0,3704,01,Dia,Loway,F,P,699,False
3705_01,Earth,False,F/769/P,TRAPPIST-1e,19.0,False,238.0,1.0,28.0,207.0,119.0,Murie Hubert,True,593.0,3705,01,Murie,Hubert,F,P,769,False
3706_01,Mars,False,F/770/P,TRAPPIST-1e,16.0,False,424.0,0.0,246.0,370.0,0.0,Nilly Kidie,True,1040.0,3706,01,Nilly,Kidie,F,S,770,False
3706_02,Mars,False,F/770/P,TRAPPIST-1e,18.0,False,131.0,0.0,980.0,1.0,0.0,Honda Kidie,True,1112.0,3706,02,Honda,Kidie,F,P,770,True
3707_01,Earth,False,G/604/S,TRAPPIST-1e,18.0,False,622.0,53.0,8.0,47.0,39.0,Marvey Delangleton,True,769.0,3707,01,Marvey,Delangleton,G,P,604,False
3707_02,Earth,False,G/604/S,,22.0,False,0.0,0.0,889.0,0.0,0.0,Willey Delangleton,True,889.0,3707,02,Willey,Delangleton,G,P,604,True
3708_01,Earth,True,G/600/P,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Deandy Trankliney,True,0.0,3708,01,Deandy,Trankliney,G,S,600,True
3710_01,Earth,False,G/601/P,55 Cancri e,35.0,False,432.0,0.0,377.0,0.0,0.0,Brie Loverceson,True,809.0,3710,01,Brie,Loverceson,G,S,601,False
3710_02,Earth,False,G/601/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Deanny Loverceson,True,0.0,3710,02,Deanny,Loverceson,G,S,601,False
3710_03,Earth,True,G/601/P,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,Rossie Loverceson,True,0.0,3710,03,Rossie,Loverceson,G,S,601,False
3711_01,Mars,True,F/700/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Coyal Quart,True,0.0,3711,01,Coyal,Quart,F,S,700,True
3711_02,Mars,False,F/700/S,TRAPPIST-1e,31.0,False,3471.0,0.0,232.0,0.0,0.0,Poot Quart,True,3703.0,3711,02,Poot,Quart,F,S,700,False
3711_03,Mars,True,F/700/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Nios Quart,True,0.0,3711,03,Nios,Quart,F,S,700,True
3713_01,Europa,True,C/133/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Alraida Trattle,True,0.0,3713,01,Alraida,Trattle,C,S,133,True
3713_02,Europa,True,C/133/S,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Zosmark Trattle,True,0.0,3713,02,Zosmark,Trattle,C,S,133,True
3713_03,Europa,True,C/133/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Gollux Trattle,True,0.0,3713,03,Gollux,Trattle,C,S,133,True
3714_01,Mars,,F/702/S,TRAPPIST-1e,45.0,False,48.0,1652.0,761.0,138.0,0.0,All Harta,True,2599.0,3714,01,All,Harta,F,S,702,False
3714_02,Mars,False,D/116/S,PSO J318.5-22,33.0,False,33.0,397.0,354.0,,0.0,Cowl Harta,True,784.0,3714,02,Cowl,Harta,D,P,116,False
3715_01,Earth,True,G/602/P,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,Jasony Hubbarton,True,0.0,3715,01,Jasony,Hubbarton,G,P,602,False
3715_02,Earth,True,G/602/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Tamie Hubbarton,True,0.0,3715,02,Tamie,Hubbarton,G,P,602,False
3715_03,Earth,False,G/602/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Vane Hubbarton,True,0.0,3715,03,Vane,Hubbarton,G,S,602,True
3715_04,Mars,True,G/602/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Hen Hubbarton,True,0.0,3715,04,Hen,Hubbarton,G,S,602,False
3716_01,Earth,False,G/603/P,TRAPPIST-1e,18.0,False,18.0,2.0,1769.0,1.0,2.0,Fredy Batestonley,True,1792.0,3716,01,Fredy,Batestonley,G,S,603,True
3719_01,Mars,False,,TRAPPIST-1e,28.0,True,1193.0,0.0,2509.0,0.0,0.0,Spros Mone,True,3702.0,3719,01,Spros,Mone,,P,,False
3719_02,Mars,True,F/704/S,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Gocock Mone,True,0.0,3719,02,Gocock,Mone,F,P,704,True
3724_01,Earth,True,G/609/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Yvonna Mcdowns,True,0.0,3724,01,Yvonna,Mcdowns,G,P,609,True
3726_01,Earth,True,G/604/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Brence Bardina,True,0.0,3726,01,Brence,Bardina,G,S,604,True
3728_01,Earth,True,G/612/S,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Dianya Roachoanand,True,0.0,3728,01,Dianya,Roachoanand,G,S,612,True
3729_01,Mars,True,G/605/P,PSO J318.5-22,40.0,False,0.0,0.0,0.0,0.0,0.0,,True,0.0,3729,01,,,G,P,605,True
3732_01,Europa,True,A/43/S,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,Sheleon Scoudelle,True,0.0,3732,01,Sheleon,Scoudelle,A,S,43,True
3732_02,Europa,False,A/43/S,TRAPPIST-1e,29.0,False,0.0,8444.0,0.0,2989.0,8735.0,,True,20168.0,3732,02,,,A,S,43,False
3732_03,Europa,True,A/43/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Luxonon Scoudelle,True,0.0,3732,03,Luxonon,Scoudelle,A,S,43,True
3732_04,Europa,False,A/43/S,55 Cancri e,27.0,False,3340.0,588.0,,173.0,71.0,Duhra Scoudelle,True,4172.0,3732,04,Duhra,Scoudelle,A,S,43,False
3733_01,Europa,False,D/118/S,TRAPPIST-1e,34.0,True,0.0,4.0,0.0,685.0,1779.0,Dilatik Semootor,True,2468.0,3733,01,Dilatik,Semootor,D,P,118,False
3734_01,Earth,True,G/606/P,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,Mollen Bairdford,True,0.0,3734,01,Mollen,Bairdford,G,P,606,True
3735_01,Europa,False,D/119/S,TRAPPIST-1e,43.0,False,2.0,3846.0,0.0,3.0,346.0,Zedarga Reeddommy,True,4197.0,3735,01,Zedarga,Reeddommy,D,P,119,True
3735_02,Europa,False,D/119/S,55 Cancri e,30.0,False,0.0,787.0,116.0,1924.0,2.0,Shail Reeddommy,True,2829.0,3735,02,Shail,Reeddommy,D,P,119,False
3736_01,Europa,False,B/145/S,TRAPPIST-1e,61.0,False,328.0,5193.0,0.0,20.0,533.0,Genif Amincrerus,True,6074.0,3736,01,Genif,Amincrerus,B,P,145,True
3737_01,Earth,False,G/614/S,TRAPPIST-1e,48.0,False,0.0,0.0,632.0,250.0,0.0,Ryany Bucklandez,True,882.0,3737,01,Ryany,Bucklandez,G,S,614,False
3737_02,Earth,True,G/614/S,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Ellana Bucklandez,True,0.0,3737,02,Ellana,Bucklandez,G,S,614,True
3739_01,Earth,False,G/615/S,TRAPPIST-1e,19.0,False,0.0,312.0,2.0,76.0,418.0,Francy Johnsby,True,808.0,3739,01,Francy,Johnsby,G,P,615,False
3741_01,Europa,True,B/117/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Tabik Pulgaly,True,0.0,3741,01,Tabik,Pulgaly,B,P,117,True
3742_01,Earth,True,G/607/P,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Luzel Hickett,True,0.0,3742,01,Luzel,Hickett,G,P,607,False
3742_02,Earth,True,G/607/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Paulia Hickett,True,0.0,3742,02,Paulia,Hickett,G,P,607,True
3743_01,Earth,False,G/616/S,TRAPPIST-1e,19.0,False,0.0,827.0,5.0,55.0,0.0,Lyny Jenningley,True,887.0,3743,01,Lyny,Jenningley,G,S,616,False
3744_01,Mars,False,E/249/S,PSO J318.5-22,34.0,True,0.0,490.0,869.0,0.0,0.0,Denuts Ropie,True,1359.0,3744,01,Denuts,Ropie,E,S,249,True
3745_01,Earth,False,G/608/P,TRAPPIST-1e,19.0,False,,2.0,14.0,755.0,0.0,Ellena Mckinsond,True,771.0,3745,01,Ellena,Mckinsond,G,P,608,False
3747_01,Europa,False,B/118/P,TRAPPIST-1e,39.0,False,0.0,2576.0,0.0,234.0,237.0,Achium Entratable,True,3047.0,3747,01,Achium,Entratable,B,P,118,False
3747_02,Europa,True,B/118/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Lesat Brakebarne,True,0.0,3747,02,Lesat,Brakebarne,B,P,118,True
3747_03,Europa,,B/118/P,TRAPPIST-1e,53.0,False,0.0,3377.0,0.0,193.0,5563.0,Dsch Brakebarne,True,9133.0,3747,03,Dsch,Brakebarne,B,P,118,False
3747_04,Europa,True,B/118/P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Tabiton Ambleetive,True,0.0,3747,04,Tabiton,Ambleetive,B,P,118,True
3748_01,Mars,True,F/774/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Pot Gin,True,0.0,3748,01,Pot,Gin,F,P,774,True
3749_01,Europa,True,B/119/P,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Enibik Fordulgaug,True,0.0,3749,01,Enibik,Fordulgaug,B,P,119,True
3749_02,Earth,True,B/119/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Gimpus Fordulgaug,True,0.0,3749,02,Gimpus,Fordulgaug,B,S,119,True
3750_01,Earth,False,F/775/P,TRAPPIST-1e,18.0,False,64.0,0.0,3.0,3440.0,5.0,Antone Mayods,True,3512.0,3750,01,Antone,Mayods,F,P,775,False
3750_02,Earth,False,G/610/P,TRAPPIST-1e,48.0,False,396.0,0.0,,0.0,297.0,Leony Mayods,True,693.0,3750,02,Leony,Mayods,G,P,610,False
3751_01,Earth,False,,TRAPPIST-1e,24.0,False,0.0,274.0,594.0,35.0,658.0,Ambert Ericksonga,True,1561.0,3751,01,Ambert,Ericksonga,,P,,True
3752_01,Europa,False,D/120/S,TRAPPIST-1e,52.0,False,0.0,5.0,0.0,108.0,1788.0,Tarrak Femoused,True,1901.0,3752,01,Tarrak,Femoused,D,P,120,False
3753_01,Earth,False,F/776/P,55 Cancri e,55.0,False,0.0,519.0,131.0,63.0,3.0,,True,716.0,3753,01,,,F,P,776,False
3754_01,Earth,True,G/611/P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Naomin Sterson,True,0.0,3754,01,Naomin,Sterson,G,P,611,True
3755_01,Earth,True,,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Stendy Gallencis,True,0.0,3755,01,Stendy,Gallencis,,P,,False
3755_02,Earth,True,G/612/P,PSO J318.5-22,8.0,False,0.0,0.0,0.0,0.0,0.0,,True,0.0,3755,02,,,G,P,612,False
3756_01,Mars,True,F/707/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Blus Snoaf,True,0.0,3756,01,Blus,Snoaf,F,P,707,True
3757_01,Earth,True,G/617/S,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Loresa Hubbarrison,True,0.0,3757,01,Loresa,Hubbarrison,G,P,617,True
3758_01,Earth,False,G/618/S,TRAPPIST-1e,18.0,False,381.0,4.0,0.0,0.0,368.0,Ianya Litthews,True,753.0,3758,01,Ianya,Litthews,G,S,618,False
3758_02,Earth,True,G/618/S,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Oraine Litthews,True,0.0,3758,02,Oraine,Litthews,G,S,618,True
3759_01,Earth,True,G/619/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Elene Hendrys,True,0.0,3759,01,Elene,Hendrys,G,S,619,True
3760_01,Earth,True,G/613/P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,Paulia Kennetty,True,0.0,3760,01,Paulia,Kennetty,G,P,613,True
3761_01,Europa,False,E/222/P,55 Cancri e,45.0,False,824.0,2196.0,385.0,19.0,1113.0,Nuscham Stingive,True,4537.0,3761,01,Nuscham,Stingive,E,P,222,True
3765_01,Mars,True,F/709/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Jayrin Cle,True,0.0,3765,01,Jayrin,Cle,F,S,709,True
3767_01,Europa,False,B/146/S,55 Cancri e,44.0,False,0.0,280.0,112.0,0.0,9244.0,Sadaton Alenat,True,9636.0,3767,01,Sadaton,Alenat,B,S,146,False
